productId,title,description,uom,pricing.price,Image,Walmart,Zehrs,Freshco,Food Basics,Canadian Superstore,Farahs,No Frills
21535597_EA,BISTRO EXPRESS Jasmine Rice Side Dish Family Size Pouch,"BEN'S ORIGINAL BISTRO EXPRESS Jasmine Rice Family Size Pouch helps you enjoy hassle-free dining for the whole family and serves as an ideal base for family favourites or globally inspired meals. This 100% authentic Thai rice is perfect for satisfying your desire for Southeast Asian food. BEN'S ORIGINAL BISTRO EXPRESS microwave rice side dish comes in a family size, BPA-free microwavable pouch that makes cooking easier by eliminating prep and cleanup. To get this long grain rice ready to serve, all you have to do is place the pouch in the microwave and cook it for 2 minutes, or pour the contents into a skillet and heat thoroughly. Serve this long grain rice plain for a quick bite or pair it with your favourite proteins for crowd-pleasing entrees like Thai basil chicken or one-pot spicy vegetable rice. This Jasmine rice contains no artificial colours, flavours, or preservatives. BEN'S ORIGINAL Brand is dedicated to creating meals and experiences that offer everyone a seat at the table.<ul><li>One 490g pouch of BEN'S ORIGINAL BISTRO EXPRESS Jasmine Rice Family Size Pouch</li><li>Microwave rice pouch that helps you enjoy hassle-free dining with a taste of deliciously rice in just 2 minutes</li><li>Each pouch offers 100% authentic Thai rice that's the perfect base for your favourite recipes and contains no artificial colours, flavours, or preservatives</li><li>Pair this cooked rice side dish with your favourite proteins for entrees the whole family is sure to love or serve it plain for a quick bite</li><li>Place the pouch of BEN'S ORIGINAL rice in the microwave and cook it for 2 minutes, or pour the contents into a skillet and heat thoroughly</li></ul>",EA,5.49,https://assets.shop.loblaws.ca/products/21535597/b2/en/front/21535597_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
21333099_EA,Minis Multipack Gummy Candies,,EA,4.99,https://assets.shop.loblaws.ca/products/21333099/b2/en/front/21333099_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
20313149_EA,Sopressata Salami,Natural Choice*. * Pork with natural ingredients - a natural choice for your family.. No added preservatives. Except for those naturally occurring in the ingredients,EA,6.99,https://assets.shop.loblaws.ca/products/20313149/b2/en/front/20313149_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
21407229_EA,Raw Sunflower Seeds,"<p>Enjoy the mild flavour and crunchy texture of Raw Sunflower Seeds. Use them in a variety of ways, including stirred into yogurt and added to baked goods.</p>",EA,5.0,https://assets.shop.loblaws.ca/products/21407229/b2/en/front/21407229_front_a06_@2.png,4.65,4.4,4.15,4.65,4.75,4.1,4.4
20122270_EA,Frozen Profiteroles Chocolate Enrobed,"Made with authentic choux pastry, these miniature profiteroles are filled with real cream and enrobed with dark chocolate. A shortcut to a timeless French-inspired dessert, just pop it in the fridge to thaw when you?re expecting company, or to enjoy an after-dinner treat.",EA,13.99,https://assets.shop.loblaws.ca/products/20122270/b2/en/front/20122270_front_a06_@2.png,13.01,12.31,11.61,13.01,13.29,11.47,12.31
21557906_EA,"Sweet Potato Chips, No Salt Added",,EA,5.79,https://assets.shop.loblaws.ca/products/21557906/b2/en/front/21557906_front_a06_@2.png,5.38,5.1,4.81,5.38,5.5,4.75,5.1
20609820001_EA,"Chocolate, Milk with Butter Biscuit & Cocoa Crème",Milk Chocolate made with butter biscuit & finest cocoa cream.,EA,3.79,https://assets.shop.loblaws.ca/products/20609820001/b2/en/front/20609820001_front_a06_@2.png,3.52,3.34,3.15,3.52,3.6,3.11,3.34
20073381_EA,"Garlic Sausage, Club Pack",,EA,24.0,https://assets.shop.loblaws.ca/products/20073381/b2/en/front/20073381_front_a06_@2.png,22.32,21.12,19.92,22.32,22.8,19.68,21.12
21173922_EA,Five-Bean Medley ,PC®Blue MenuᵀᴹHealthier Eating Never Tasted So Good! ᵀᴹ,EA,3.5,https://assets.shop.loblaws.ca/products/21173922/b2/en/front/21173922_front_a06_@2.png,3.26,3.08,2.9,3.26,3.32,2.87,3.08
20700059_C04,Carbonated Natural Spring Water ,,C04,5.79,https://assets.shop.loblaws.ca/products/20700059/b2/en/front/20700059_front_a06_@2.png,5.38,5.1,4.81,5.38,5.5,4.75,5.1
21043073_EA,Pork & Chicken Liver Pâté With Black Pepper,This mouth-watering pork and chicken liver pâté includes cracked black peppercorn for a perfect flavour match. Serve with a selection of cheese and crackers or alongside crudité and pickles as part of an appetizer platter at cocktail parties.,EA,5.49,https://assets.shop.loblaws.ca/products/21043073/b2/en/front/21043073_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20158289001_EA,Garlic Dill Pickles,"<p>Enjoy our Bick’s Dill pickles, the traditional crunchy and tangy pickle that adds flavour to any meal or can be enjoyed as a low calorie snack Flavoured with garlic and spices these pickles will give you the crunch and flavour you crave.</p><ul><li>Bick’s gives you the flavour and crunch you crave.</li><li>Delicious, low calorie snack.</li><li>The perfect topping for all your favourite BBQ fare.</li><li>Traditional crunchy Garlic Dill pickles with a blend of garlic and spices.</li><li>Proudly Prepared in Canada.</li></ul>",EA,5.29,https://assets.shop.loblaws.ca/products/20158289001/b2/en/front/20158289001_front_a06_@2.png,4.92,4.66,4.39,4.92,5.03,4.34,4.66
20559471_EA,Gourmet West Coast Dark Roast™ Coffee TASSIMO T DISCs,"Dark colour, deep flavour. Did you know that the longer coffee beans are held in the roaster, the stronger your cup of coffee will taste and smell? This bold blend was born in the 90s, when a certain west coast coffee chain debuted a darker brew than Canadians were used to. Back to today, this blend has captivated fans from coast to coast. To make it, our PC® coffee experts selected these 100% arabica beans from Sumatra and beyond for a balanced coffee with a heady aroma, full body and rich dark cocoa flavour. The beans are then dark roasted in Canada. For the ultimate convenience, make a TASSIMO* cup in just minutes.<br><br><i>*T DISCs exclusively for any TASSIMO Home Brewing System</i>",EA,7.99,https://assets.shop.loblaws.ca/products/20559471/b2/en/front/20559471_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
21155002_EA,Roasted Peanuts Bar-B-Que,,EA,1.99,https://assets.shop.loblaws.ca/products/21155002/b2/en/front/21155002_front_a06_@2.png,1.85,1.75,1.65,1.85,1.89,1.63,1.75
21116909_EA,Cinnamon Sugar,<p>Cinnamon Sugar adds a delightful flavour to your favourite recipes. Sprinkle it on buttered toast for a delicious breakfast or use it to add a hint of sweetness to your favourite desserts.</p>,EA,5.99,https://assets.shop.loblaws.ca/products/21116909/b2/en/front/21116909_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
20814268_EA,Almond Pound Cake    ,The Range Of Crispy'S Pound Cakes Live Up To Bakery Standards Leaving A Smooth Soothing Taste After Every Bite.,EA,3.99,https://assets.shop.loblaws.ca/products/20814268/b2/en/front/20814268_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
20734818_EA,Balsamic Vinegar of Modena,"Colavita Aceto Balsamico di Modena IGP is satisfyingly full yet smooth on the palate and in its aroma. Made from a selection of different grape varieties which give a deep brown colour, it has a distinctive sweet and sour flavour and a delicate fragrance with possible hints of wood.",EA,5.79,https://assets.shop.loblaws.ca/products/20734818/b2/en/front/20734818_front_a06_@2.png,5.38,5.1,4.81,5.38,5.5,4.75,5.1
21190765_EA,Sweet & Spicy Chili Sardines,"Club des Millionnaires®Est. 1908""Fish She is Very Small""®Slightly smoked",EA,2.99,https://assets.shop.loblaws.ca/products/21190765/b2/en/front/21190765_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
21124826_KG,Free From Skin On Turkey Drumsticks,"<p>Free From Skin On Turkey Drumsticks are perfect roasted in the oven. Specially selected and trimmed, this turkey is grain-fed and raised by Canadian farmers.</p>",KG,7.68,https://assets.shop.loblaws.ca/products/21124826/b2/en/front/21124826_front_a06_@2.png,7.14,6.76,6.37,7.14,7.3,6.3,6.76
21169553_EA,100% Whole Grain Bread,,EA,5.49,https://assets.shop.loblaws.ca/products/21169553/b2/en/front/21169553_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20111507_EA,Fish Sauce,,EA,2.99,https://assets.shop.loblaws.ca/products/20111507/b2/en/front/20111507_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
21169284_EA,"Espresso Superiore, Dark Roast, K-Cup Coffee Pods, 24 Count",Keurig®Genuine K-Cup® podsMaster roaster Van Houtte®A.L. Van HoutteMaster roaster Since 1919Woodsy and richQuality bean selectionCommitted to 100% responsibly sourced coffeeApproved by our master roasterFairtrade certified / fairtrade.caOnly Genuine K-Cup® pods are optimally designed by Keurig for your Keurig® coffee maker to deliver the perfect beverage in every cup. keurig.ca/genuinek-cuppod,EA,19.99,https://assets.shop.loblaws.ca/products/21169284/b2/en/front/21169284_front_a06_@2.png,18.59,17.59,16.59,18.59,18.99,16.39,17.59
20627619003_EA,BBQ Sauce with Garlic,"Kraft BBQ Sauces combine the perfect amount of high quality ingredients to create delicious barbecue sauces your family will enjoy. Kraft BBQ Sauces are cooked by a slow simmer method, allowing spices to fully develop for flavourful, well-balanced BBQ Sauces. <ul><li>One 455mL bottle of Kraft Garlic BBQ Sauce</li><li>Slow simmered spices and herbs for delicious flavour</li><li>Thick, rich barbecue sauce with garlic</li><li>Made with No Artificial Flavours or Preservatives</li></ul>",EA,2.49,https://assets.shop.loblaws.ca/products/20627619003/b2/en/front/20627619003_front_a06_@2.png,2.32,2.19,2.07,2.32,2.37,2.04,2.19
20629153_EA,Black Turtle Beans,"Dense with a meaty texture, black turtle beans have an earthy flavour similar to mushrooms. Enjoy them with your favourite grains from barley to couscous, stuff them in tostadas and quesadillas or try a simple corn and black bean salsa. Very high in fibre – with 15 g of fibre per 97 g serving – and an excellent source of iron, folate and magnesium.",EA,3.5,https://assets.shop.loblaws.ca/products/20629153/b2/en/front/20629153_front_a06_@2.png,3.26,3.08,2.9,3.26,3.32,2.87,3.08
21237829_EA,Jam Preserve Fig    ,,EA,4.49,https://assets.shop.loblaws.ca/products/21237829/b2/en/front/21237829_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21125083_EA,"Mac & Cheese Sauce, Three-Cheese","Made with a blend of mozzarella, Parmesan and Asiago cheeses, this creamy, velvety smooth sauce is ready to combine with macaroni, fusilli or penne. Simply heat sauce with cooked pasta on stovetop or spoon into a casserole dish, top with buttered breadcrumbs and bake until bubbly and golden.",EA,8.49,https://assets.shop.loblaws.ca/products/21125083/b2/en/front/21125083_front_a06_@2.png,7.9,7.47,7.05,7.9,8.07,6.96,7.47
21506771_EA,Calamansi Lemonade,"<p>We can’t
  bottle sunshine, but we’ve captured calamansi! Calamansi is a small, tart
  citrus fruit, like a lemon-lime-orange hybrid—a fruit ripe for the PC®
  lemonade effect. Made with real, never-from-concentrate lemon and calamansi
  juices, it’s a radiant refreshment with gentle pucker power. Grab the ice,
  grab your shades.</p>",EA,4.49,https://assets.shop.loblaws.ca/products/21506771/b2/en/front/21506771_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
20074681_EA,Corned Beef,Corned beef is made from beef brisket or round and cured in seasoned brine. Enjoy a thick stack of corned beef in a classic Reuben sandwich with sauerkraut and Swiss cheese.,EA,1.99,https://assets.shop.loblaws.ca/products/20074681/b2/en/front/20074681_front_a06_@2.png,1.85,1.75,1.65,1.85,1.89,1.63,1.75
20558986_EA,Herb & Garlic Halloom,"A mild-tasting Mediterranean-inspired cheese, Halloom can maintain its shape and resist melting, which makes it ideal for cooking and grilling. Enjoy it cubed in kebabs or salads, sliced and grilled or pan-seared in sandwiches.",EA,7.79,https://assets.shop.loblaws.ca/products/20558986/b2/en/front/20558986_front_a06_@2.png,7.24,6.86,6.47,7.24,7.4,6.39,6.86
21529303_EA,Golden Curry Curry Roux Hot,,EA,2.99,https://assets.shop.loblaws.ca/products/21529303/b2/en/front/21529303_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
21566518_EA,"Tortillas Original Triple Baked, Medium",,EA,3.0,https://assets.shop.loblaws.ca/products/21566518/b2/en/front/21566518_front_a06_@2.png,2.79,2.64,2.49,2.79,2.85,2.46,2.64
21523800_EA,Strawberry Iced Tea,Brisk® Strawberry Iced Tea is a refreshing iced tea with a bold Strawberry flavor. Perfect to satisfy your thirst or to enjoy with food. This 710 mL can is great for on the go.​,EA,1.49,https://assets.shop.loblaws.ca/products/21523800/b2/en/front/21523800_front_a06_@2.png,1.39,1.31,1.24,1.39,1.42,1.22,1.31
20015012_EA,Chickpeas,,EA,6.99,https://assets.shop.loblaws.ca/products/20015012/b2/en/front/20015012_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
21314856_EA,Creme Filled Salted Caramel Sandwich Cookies,"Delectably creamy filling with a rich caramel centre, sandwiched between two salted caramel flavoured shortbread cookies – a deliciously indulgent treat.",EA,4.49,https://assets.shop.loblaws.ca/products/21314856/b2/en/front/21314856_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21297574_EA,No Sugar Added Sliced Peaches,New!Fancy gradeIn water sweetened with sucraloseNon GMO****no genetically modified (or engineered) ingredientsBPA-free packaging,EA,4.49,https://assets.shop.loblaws.ca/products/21297574/b2/en/front/21297574_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
20636155_C24,"SURPRISE® Milk Chocolate Eggs with Toys, Pink Edition, 1 egg","<p>Open up the iconic KINDER SURPRISE® egg and share a moment of joy and delight. A delicious milk chocolate egg with a milky lining holds an exciting mystery toy, made to extend the fun of playing beyond the excitement of discovery. Celebrate little moments with your family with KINDER SURPRISE®.</p><ul><li>You will recieve twenty four (24) delicious KINDER SURPRISE® milk chocolate egg</li><li>EXCITING TOYS: 1 of over 100 toys in each KINDER SURPRISE® egg designed to engage through assembly, imagination, and interaction, for play that goes beyond the moment of discovery.</li><li>PEANUT FREE: The Peanut Free seal on KINDER SURPRISE® packages indicates our dedication to produce peanut-frere chocolate.</li><li>QUALITY INGREDIENTS:  32% milk ingredients and quality cocoa — No artificial colours or preservatives</li><li>APPLAYDU: Bring your kids KINDER SURPRISE® toys to life with the Applaydu app! Download the free app today.</li></ul>",C24,36.49,https://assets.shop.loblaws.ca/products/20636155/b2/en/front/20636155_front_a06_@2.png,33.94,32.11,30.29,33.94,34.67,29.92,32.11
21611279_EA,Chai Ke Saath Namkeen Tit Bit,,EA,2.29,https://assets.shop.loblaws.ca/products/21611279/b2/en/front/21611279_front_a06_@2.png,2.13,2.02,1.9,2.13,2.18,1.88,2.02
20628299001_EA,Blue Cheese Dressing,"Bold and creamy, this blue cheese dressing has 50% less fat than PC® Creamy Blue Cheese Dressing. Try it drizzled over a variety of salads from spinach and walnut to potato salad and pair with your favourite spicy wings for dipping.",EA,3.49,https://assets.shop.loblaws.ca/products/20628299001/b2/en/front/20628299001_front_a06_@2.png,3.25,3.07,2.9,3.25,3.32,2.86,3.07
20324557_EA,1% M.F. Cottage Cheese ,Low fat cottage cheese.,EA,5.99,https://assets.shop.loblaws.ca/products/20324557/b2/en/front/20324557_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
21551304_EA,Almond Extract,,EA,8.49,https://assets.shop.loblaws.ca/products/21551304/b2/en/front/21551304_front_a06_@2.png,7.9,7.47,7.05,7.9,8.07,6.96,7.47
20344100_EA,Guava Exotic Fruit Juice,A richly scented juice from the pear-shaped pink guava.,EA,2.79,https://assets.shop.loblaws.ca/products/20344100/b2/en/front/20344100_front_a06_@2.png,2.59,2.46,2.32,2.59,2.65,2.29,2.46
21238487_EA,Wagon Wheels Original Cookies,"<li>Enjoy and share the classic combination of layered soft cookies and marshmallows with a deliciously chocolatey outside!</li><li>Wagon Wheels Original cookies are individually wrapped for freshness and full of fun!</li><li>Pack them in a lunch box, enjoy them at home or on the go!</li><li>They’re peanut-free and made better with no artificial colours or flavours.</li><li>Low sodium, Made in Canada from domestic and imported ingredients, Peanut-free, Source of Iron</li><li>Made by Dare, a Proudly Canadian Company</li>",EA,6.99,https://assets.shop.loblaws.ca/products/21238487/b2/en/front/21238487_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
